Entry	Entry name	Protein names	Gene names	Organism	EC number	Mass	Cross-reference (PDB)	Gene ID
Q8NQD2	Q8NQD2_CORGL	Predicted phosphatase/phosphohexomutase	Cgl1506	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		25,278		Cgl1506
Q8NTR6	GLUQ_CORGL	Glutamyl-Q tRNA(Asp) synthetase (Glu-Q-RSs) (EC 6.1.1.-)	gluQ Cgl0236 cg0289	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	6.1.1.-	32,552		Cgl0236
Q8NNS8	Q8NNS8_CORGL	Hydroxypyruvate isomerase	Cgl2109	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		27,815		Cgl2109
Q8NTN8	Q8NTN8_CORGL	Multisubunit Na+/H+ antiporter	Cgl0268	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		13,487		Cgl0268
Q8NUA0	Q8NUA0_CORGL	Siderophore-interacting protein	Cgl0039	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		30,793		Cgl0039
Q8NMS4	ACPS_CORGL	Holo-[acyl-carrier-protein] synthase (Holo-ACP synthase) (EC 2.7.8.7) (4'-phosphopantetheinyl transferase AcpS)	acpS ppt1 Cgl2491 cg2738	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.7.8.7	14,751		Cgl2491
Q8NMR5	IXTPA_CORGL	dITP/XTP pyrophosphatase (EC 3.6.1.66) (Non-canonical purine NTP pyrophosphatase) (Non-standard purine NTP pyrophosphatase) (Nucleoside-triphosphate diphosphatase) (Nucleoside-triphosphate pyrophosphatase) (NTPase)	Cgl2500 cg2751	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	3.6.1.66	22,098		Cgl2500
Q8NTB8	Q8NTB8_CORGL	ABC-type transporter, periplasmic component	Cgl0389	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		37,330	5AZ3;5B4Z;5B50;5B51;	Cgl0389
Q8NTI8	Q8NTI8_CORGL	Zn-dependent alcohol dehydrogenases, class III (EC 1.2.1.-)	Cgl0319	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	1.2.1.-	38,868		Cgl0319
Q8NRT7	Q8NRT7_CORGL	Glutathione hydrolase proenzyme (EC 2.3.2.2) (EC 3.4.19.13) [Cleaved into: Glutathione hydrolase large chain; Glutathione hydrolase small chain]	Cgl0954	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.3.2.2; 3.4.19.13	67,921		Cgl0954
Q8NT84	Q8NT84_CORGL	ABC-type transporter, ATPase component	Cgl0426	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		37,824		Cgl0426
Q8NN77	Q8NN77_CORGL	Uncharacterized protein	Cgl2330	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		13,855		Cgl2330
Q8NLZ3	Q8NLZ3_CORGL	Predicted amidohydrolase	Cgl2793	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		29,079		Cgl2793
Q8NQ49	Q8NQ49_CORGL	Ribulose-phosphate 3-epimerase (EC 5.1.3.1)	rpe Cgl1598	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	5.1.3.1	23,870		Cgl1598
P23669	THRC_CORGL	Threonine synthase (TS) (EC 4.2.3.1)	thrC Cgl2220 cg2437	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	4.2.3.1	52,931		Cgl2220
Q8NQ61	Q8NQ61_CORGL	6-phosphogluconolactonase (6PGL) (EC 3.1.1.31)	pgl Cgl1578	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	3.1.1.31	24,478		Cgl1578
Q8NNJ9	Q8NNJ9_CORGL	Adenosylcobinamide kinase (EC 2.7.1.156) (EC 2.7.7.62) (Adenosylcobinamide-phosphate guanylyltransferase)	Cgl2199	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.7.1.156; 2.7.7.62	18,744		Cgl2199
Q8NQG7	Q8NQG7_CORGL	Predicted phosphoribosyltransferases	Cgl1468	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		17,774		Cgl1468
Q8NSL2	PRPB2_CORGL	Probable 2-methylisocitrate lyase 2 (2-MIC) (MICL) (EC 4.1.3.30) ((2R,3S)-2-methylisocitrate lyase)	prpB2 Cgl0658 cg0760	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	4.1.3.30	33,275		Cgl0658
Q8NQP0	Q8NQP0_CORGL	ABC-type transporter, ATPase component	Cgl1386	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		44,137		Cgl1386
Q8NQ38	PYRB_CORGL	Aspartate carbamoyltransferase (EC 2.1.3.2) (Aspartate transcarbamylase) (ATCase)	pyrB Cgl1612 cg1816	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.1.3.2	33,894		Cgl1612
Q9APY3	Q9APY3_CORGL	Superoxide dismutase (EC 1.15.1.1)	Cgl2927	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	1.15.1.1	22,102		Cgl2927
Q8NPU7	Q8NPU7_CORGL	Peptidase S1 domain-containing protein	Cgl1714	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		36,409		Cgl1714
Q8NTD9	Q8NTD9_CORGL	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase (EC 4.2.-.-)	Cgl0368	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	4.2.-.-	17,904		Cgl0368
Q8NU87	Q8NU87_CORGL	Zn-dependent hydrolases, including glyoxylases	Cgl0052	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		53,556		Cgl0052
Q8NTZ3	Q8NTZ3_CORGL	Sugar kinases, ribokinase family (EC 2.7.1.4)	Cgl0158	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.7.1.4	37,207	3PL2;	Cgl0158
Q8NNE9	Q8NNE9_CORGL	Acyl carrier protein (ACP)	acpP Cgl2255	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		10,366		Cgl2255
Q8NL66	Q8NL66_CORGL	Predicted branched-chain amino acid permease (Azaleucine resistance)	Cgl3083	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		25,868		Cgl3083
Q8NMK1	PSTB_CORGL	Phosphate import ATP-binding protein PstB (EC 7.3.2.1) (ABC phosphate transporter) (Phosphate-transporting ATPase)	pstB Cgl2572 cg2843	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	7.3.2.1	28,213		Cgl2572
Q8NQN5	Q8NQN5_CORGL	SGNH_hydro domain-containing protein	Cgl1391	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		33,531		Cgl1391
Q8NMS8	Q8NMS8_CORGL	Amidases related to nicotinamidase	Cgl2487	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		20,122		Cgl2487
Q8NU45	Q8NU45_CORGL	Peptidase M20 domain-containing protein 2	Cgl0102	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		47,770		Cgl0102
P19537	ALF_CORGL	Fructose-bisphosphate aldolase (FBP aldolase) (FBPA) (EC 4.1.2.13) (Fructose-1,6-bisphosphate aldolase)	fba fda Cgl2770 cg3068	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	4.1.2.13	37,214		Cgl2770
Q8NU38	Q8NU38_CORGL	Mannitol-1-phosphate/altronate dehydrogenases (EC 1.1.1.67)	Cgl0109	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	1.1.1.67	55,369		Cgl0109
Q8NQ42	KGUA_CORGL	Guanylate kinase (EC 2.7.4.8) (GMP kinase)	gmk drp113 Cgl1606 cg1810	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.7.4.8	20,657		Cgl1606
Q8NNW4	ACYP_CORGL	Acylphosphatase (EC 3.6.1.7) (Acylphosphate phosphohydrolase)	acyP Cgl2066 cg2266	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	3.6.1.7	10,663		Cgl2066
Q8NM44	GCS2_CORGL	Putative glutamate--cysteine ligase 2 (EC 6.3.2.2) (Gamma-glutamylcysteine synthetase 2) (GCS 2) (Gamma-GCS 2)	Cgl2736 cg3031	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	6.3.2.2	42,439		Cgl2736
Q8NLB2	Q8NLB2_CORGL	Uncharacterized BCR	Cgl3036	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		52,734		Cgl3036
Q8NMF1	Q8NMF1_CORGL	Trehalose 6-phosphate phosphatase (EC 3.1.3.12)	Cgl2626	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	3.1.3.12	28,105		Cgl2626
P54582	BETP_CORGL	Glycine betaine transporter BetP (Glycine betaine permease)	betP Cgl0892 cg1016	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		64,209	2WIT;3P03;4AIN;4C7R;4DOJ;4LLH;	Cgl0892
Q8NMK3	Q8NMK3_CORGL	tRNA-dihydrouridine synthase (EC 1.3.1.-)	Cgl2570	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	1.3.1.-	41,475		Cgl2570
Q8NTW7	Q8NTW7_CORGL	Glutamine 2-oxoglutarate aminotransferase small subunit (EC 1.4.1.13)	Cgl0185	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	1.4.1.13	54,574		Cgl0185
Q57179	ILVC_CORGL	Ketol-acid reductoisomerase (NADP(+)) (KARI) (EC 1.1.1.86) (Acetohydroxy-acid isomeroreductase) (AHIR) (Alpha-keto-beta-hydroxylacyl reductoisomerase) (Ketol-acid reductoisomerase type 1) (Ketol-acid reductoisomerase type I)	ilvC Cgl1273 cg1437	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	1.1.1.86	36,159	6JX2;	Cgl1273
Q9X5D1	AROK_CORGL	Shikimate kinase (SK) (EC 2.7.1.71)	aroK Cgl1622 cg1828	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.7.1.71	18,382		Cgl1622
Q8NTU4	Q8NTU4_CORGL	Dinucleotide-utilizing enzymes involved in molybdopterin and thiamine biosynthesis family 2	Cgl0208	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		37,393		Cgl0208
Q8NTF8	Q8NTF8_CORGL	Sugar transferases involved in lipopolysaccharide synthesis	Cgl0349	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		23,105		Cgl0349
Q8NND1	DGTL1_CORGL	Deoxyguanosinetriphosphate triphosphohydrolase-like protein	dgt Cgl2273 cg2494	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		46,151		Cgl2273
Q8NNN3	Q8NNN3_CORGL	UDP-N-acetylmuramoylalanine-D-glutamate ligase (EC 6.3.2.9)	Cgl2160	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	6.3.2.9	16,416		Cgl2160
Q8NMV4	Q8NMV4_CORGL	ABC-type transporter, permease components	Cgl2460	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		31,549		Cgl2460
Q8NNP0	SYI_CORGL	Isoleucine--tRNA ligase (EC 6.1.1.5) (Isoleucyl-tRNA synthetase) (IleRS)	ileS Cgl2148 cg2359	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	6.1.1.5	117,404		Cgl2148
Q59280	ARGJ_CORGL	Arginine biosynthesis bifunctional protein ArgJ [Cleaved into: Arginine biosynthesis bifunctional protein ArgJ alpha chain; Arginine biosynthesis bifunctional protein ArgJ beta chain] [Includes: Glutamate N-acetyltransferase (EC 2.3.1.35) (Ornithine acetyltransferase) (OATase) (Ornithine transacetylase); Amino-acid acetyltransferase (EC 2.3.1.1) (N-acetylglutamate synthase) (AGSase)]	argJ Cgl1395 cg1581	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.3.1.35; 2.3.1.1	39,714		Cgl1395
Q8NRM6	Q8NRM6_CORGL	Arabinose efflux permease	Cgl1023	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		7,459		Cgl1023
Q8NM11	PYRE_CORGL	Orotate phosphoribosyltransferase (OPRT) (OPRTase) (EC 2.4.2.10)	pyrE Cgl2773 cg3071	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.4.2.10	19,445	2P1Z;	Cgl2773
Q8NMK0	Q8NMK0_CORGL	Phosphate transport system permease protein PstA	Cgl2573	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		32,738		Cgl2573
Q8NQL0	Q8NQL0_CORGL	Sulfurtransferase	Cgl1424	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		30,499		Cgl1424
Q8NNH4	Q8NNH4_CORGL	Glutamine synthetase	Cgl2229	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		50,382		Cgl2229
Q79VJ1	UREG_CORGL	Urease accessory protein UreG	ureG Cgl0089 cg0118	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		22,418		Cgl0089
Q8NPA5	Q8NPA5_CORGL	Inositol-1-monophosphatase (EC 3.1.3.25)	Cgl1909	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	3.1.3.25	28,833		Cgl1909
Q8NML1	Q8NML1_CORGL	Cysteine synthase (EC 2.5.1.47)	Cgl2562	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.5.1.47	32,518		Cgl2562
Q8NQ08	Q8NQ08_CORGL	Glycerol-3-phosphate dehydrogenase	Cgl1646	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		61,516		Cgl1646
Q8NNT8	Q8NNT8_CORGL	Archaeal fructose-1,6-bisphosphatase and related enzymes of inositol monophosphatase family	Cgl2095	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		29,202		Cgl2095
Q8NT12	Q8NT12_CORGL	Acetyl-CoA hydrolase (EC 2.8.3.8)	Cgl0503	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.8.3.8	19,022		Cgl0503
Q8NP47	Q8NP47_CORGL	Riboflavin biosynthesis protein [Includes: Riboflavin kinase (EC 2.7.1.26) (Flavokinase); FMN adenylyltransferase (EC 2.7.7.2) (FAD pyrophosphorylase) (FAD synthase)]	Cgl1978	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.7.1.26; 2.7.7.2	37,169		Cgl1978
Q79VD6	Q79VD6_CORGL	Ribonucleoside-diphosphate reductase subunit beta (EC 1.17.4.1)	Cgl2525	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	1.17.4.1	38,055		Cgl2525
Q8NSG4	Q8NSG4_CORGL	N5-carboxyaminoimidazole ribonucleotide synthase (N5-CAIR synthase) (EC 6.3.4.18) (5-(carboxyamino)imidazole ribonucleotide synthetase)	purK Cgl0711	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	6.3.4.18	41,732		Cgl0711
Q8NNP5	Q8NNP5_CORGL	L-asparaginase/archaeal Glu-tRNAGln amidotransferase subunit D (EC 3.5.1.1)	Cgl2143	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	3.5.1.1	33,299		Cgl2143
Q8NP79	Q8NP79_CORGL	HPr domain-containing protein	Cgl1937	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		9,133		Cgl1937
Q8NSG3	KUP_CORGL	Probable potassium transport system protein kup	kup Cgl0712 cg0817	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		68,626		Cgl0712
Q8NRV1	Q8NRV1_CORGL	Predicted lactoylglutathione lyase (EC 4.4.1.5)	Cgl0940	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	4.4.1.5	15,925		Cgl0940
Q79VC5	Q79VC5_CORGL	H+/gluconate symporter and related permeases	Cgl2908	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		47,233		Cgl2908
Q8NUB2	Q8NUB2_CORGL	ABC-type transporter, periplasmic component	Cgl0027	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		33,628		Cgl0027
Q8NSK5	Q8NSK5_CORGL	ABC-type transporter, ATPase component	Cgl0666	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		29,131		Cgl0666
Q8NSN1	Q8NSN1_CORGL	ABC-type transporter, periplasmic component	Cgl0637	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		31,741		Cgl0637
Q8NLW8	Q8NLW8_CORGL	NADPH-dependent glutamate synthase beta chain and related oxidoreductases (EC 1.18.1.2)	Cgl2818	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	1.18.1.2	50,130		Cgl2818
Q8NTC1	Q8NTC1_CORGL	Cation transport ATPases (EC 3.6.1.-)	Cgl0386	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	3.6.1.-	79,315		Cgl0386
Q8NTU0	Q8NTU0_CORGL	Molybdopterin molybdenumtransferase (EC 2.10.1.1)	Cgl0212	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.10.1.1	42,626		Cgl0212
Q8NMI4	PURQ_CORGL	Phosphoribosylformylglycinamidine synthase subunit PurQ (FGAM synthase) (EC 6.3.5.3) (Formylglycinamide ribonucleotide amidotransferase subunit I) (FGAR amidotransferase I) (FGAR-AT I) (Glutaminase PurQ) (EC 3.5.1.2) (Phosphoribosylformylglycinamidine synthase subunit I)	purQ Cgl2589 cg2863	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	6.3.5.3; 3.5.1.2	23,540		Cgl2589
Q8NUA8	Q8NUA8_CORGL	ABC-type transporter, permease components	Cgl0031	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		36,668		Cgl0031
Q8NQH5	Q8NQH5_CORGL	ABC-type transporter, permease components	Cgl1459	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		28,656		Cgl1459
Q8NTL0	Q8NTL0_CORGL	Predicted hydrolases or acyltransferases (Alpha/beta hydrolase superfamily) (EC 3.3.2.9)	Cgl0297	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	3.3.2.9	36,258		Cgl0297
Q8NR66	Q8NR66_CORGL	Molybdopterin biosynthesis enzymes	Cgl1191	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		17,070		Cgl1191
Q8NRT8	Q8NRT8_CORGL	ABC-type transporter, ATPase component and permease component	Cgl0953	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		61,215		Cgl0953
P0C1E8	Y2355_CORGL	Uncharacterized protein Cgl2355/cg2587 (EC 1.-.-.-)	Cgl2355 cg2587	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	1.-.-.-	33,053		Cgl2355
Q8NQH1	THIED_CORGL	Thiamine biosynthesis multifunctional protein ThiED [Includes: Thiamine-phosphate synthase (TMP-PPase) (TP synthase) (TPS) (EC 2.5.1.3) (Thiamine-phosphate pyrophosphorylase) (TMP pyrophosphorylase); Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase (EC 2.7.1.49) (EC 2.7.4.7) (Hydroxymethylpyrimidine kinase) (HMP kinase) (Hydroxymethylpyrimidine phosphate kinase) (HMP-P kinase) (HMP-phosphate kinase) (HMPP kinase)]	theD thiD1 Cgl1463 cg1654	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.5.1.3; 2.7.1.49; 2.7.4.7	80,355		Cgl1463
Q8NR05	GATB_CORGL	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B (Asp/Glu-ADT subunit B) (EC 6.3.5.-)	gatB Cgl1259 cg1420	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	6.3.5.-	53,552		Cgl1259
Q8NQA1	CPFC_CORGL	Coproporphyrin III ferrochelatase (EC 4.99.1.9)	cpfC Cgl1537 cg1734	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	4.99.1.9	40,579		Cgl1537
Q8NRA9	Q8NRA9_CORGL	Predicted esterase of the alpha-beta hydrolase superfamily	Cgl1143	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		35,258		Cgl1143
Q8NML0	Q8NML0_CORGL	Serine acetyltransferase (EC 2.3.1.30)	Cgl2563	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.3.1.30	19,492		Cgl2563
Q8NUA9	Q8NUA9_CORGL	ABC-type transporter, periplasmic component	Cgl0030	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		33,838		Cgl0030
Q8NRE3	DAPD_CORGL	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase (EC 2.3.1.117) (Tetrahydrodipicolinate N-succinyltransferase) (THDP succinyltransferase) (THP succinyltransferase) (Tetrahydropicolinate succinylase)	dapD Cgl1106 cg1256	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.3.1.117	31,170	5E3P;5E3Q;5E3R;	Cgl1106
Q8NTL1	Q8NTL1_CORGL	Trypsin-like serine proteases, typically periplasmic, contain C-terminal PDZ domain	Cgl0296	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		41,251		Cgl0296
Q8NU78	Q8NU78_CORGL	Mg2+ and Co2+ transporters	Cgl0061	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		42,259		Cgl0061
