Entry	Entry name	Protein names	Gene names	Organism	EC number	Mass	Cross-reference (PDB)	Gene ID
Q8NLN5	Q8NLN5_CORGL	Uncharacterized protein	Cgl2905	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		46,324		Cgl2905
Q8NLV1	Q8NLV1_CORGL	Inosine-uridine nucleoside N-ribohydrolase (EC 3.2.2.1)	Cgl2835	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	3.2.2.1	32,752		Cgl2835
Q8NNE2	Q8NNE2_CORGL	Uncharacterized protein	Cgl2262	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		19,773		Cgl2262
Q8NSV2	RPOA_CORGL	DNA-directed RNA polymerase subunit alpha (RNAP subunit alpha) (EC 2.7.7.6) (RNA polymerase subunit alpha) (Transcriptase subunit alpha)	rpoA Cgl0564 cg0655	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.7.7.6	36,670		Cgl0564
Q8NRT9	Q8NRT9_CORGL	ABC-type multidrug/protein/lipid transport system, ATPase component	Cgl0952	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		50,757		Cgl0952
Q8NLL3	Q8NLL3_CORGL	Permeases of the major facilitator superfamily	Cgl2929	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		40,355		Cgl2929
Q8NNU4	Q8NNU4_CORGL	Glycogen phosphorylase (EC 2.4.1.1)	Cgl2087	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.4.1.1	94,905		Cgl2087
Q8NQU0	Q8NQU0_CORGL	Predicted membrane protein	Cgl1334	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		34,944		Cgl1334
Q8NQI2	Q8NQI2_CORGL	6-phosphogluconate dehydrogenase, decarboxylating (EC 1.1.1.44)	Cgl1452	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	1.1.1.44	52,579		Cgl1452
Q8NRC7	Q8NRC7_CORGL	Mg/Co/Ni transporter MgtE (Contains CBS domain)	Cgl1125	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		47,317		Cgl1125
Q8NRK7	Q8NRK7_CORGL	Uncharacterized protein	Cgl1041	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		11,618		Cgl1041
Q8NR88	Q8NR88_CORGL	SWIM-type domain-containing protein	Cgl1165	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		32,099		Cgl1165
Q8NL55	Q8NL55_CORGL	Predicted transcriptional regulators	Cgl3094	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		41,264		Cgl3094
Q8NNZ5	Q8NNZ5_CORGL	Uncharacterized protein	Cgl2032	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		12,205		Cgl2032
Q8NPX5	Q8NPX5_CORGL	Uncharacterized protein	Cgl1686	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		15,761		Cgl1686
Q8NLU1	Q8NLU1_CORGL	Hypothetical membrane protein	Cgl2846	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		44,346		Cgl2846
Q8NRK4	Q8NRK4_CORGL	Uncharacterized protein	Cgl1044	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		5,336		Cgl1044
Q8NQQ1	Q8NQQ1_CORGL	Zn-dependent hydrolases, including glyoxylases	Cgl1375	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		21,909		Cgl1375
Q8NTU6	Q8NTU6_CORGL	Na+/alanine symporter	Cgl0206	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		52,437		Cgl0206
Q8NRQ7	Q8NRQ7_CORGL	Mycothiol S-conjugate amidase (EC 3.5.1.115)	mca Cgl0988	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	3.5.1.115	32,689		Cgl0988
O87330	APT_CORGL	Adenine phosphoribosyltransferase (APRT) (EC 2.4.2.7)	apt Cgl1654 cg1862	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.4.2.7	19,563		Cgl1654
Q8NSG2	Q8NSG2_CORGL	Uncharacterized protein	Cgl0713	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		13,161		Cgl0713
Q8NNT5	HISX_CORGL	Histidinol dehydrogenase (HDH) (EC 1.1.1.23)	hisD Cgl2102 cg2305	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	1.1.1.23	46,771		Cgl2102
Q8NRA3	Q8NRA3_CORGL	Cytochrome bd-type quinol oxidase, subunit 2 (EC 1.10.3.-)	Cgl1149	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	1.10.3.-	36,222		Cgl1149
Q8NR58	Q8NR58_CORGL	Transcription termination factor Rho (EC 3.6.4.-) (ATP-dependent helicase Rho)	rho Cgl1199	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	3.6.4.-	83,968		Cgl1199
Q8NPZ9	Q8NPZ9_CORGL	Protein translocase subunit SecD	secD Cgl1658	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		68,569		Cgl1658
Q8NNZ9	XERC_CORGL	Tyrosine recombinase XerC	xerC Cgl2028 cg2224	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		34,053		Cgl2028
Q8NN89	Q8NN89_CORGL	Hypothetical membrane protein	Cgl2317	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		10,133		Cgl2317
Q8NLM1	Q8NLM1_CORGL	Predicted transcriptional regulators	Cgl2920	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		11,276		Cgl2920
Q8NMR7	Q8NMR7_CORGL	Hypothetical membrane protein	Cgl2498	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		17,801		Cgl2498
Q8NNV2	Q8NNV2_CORGL	ABC-type transporter, ATPase component and permease component	Cgl2078	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		54,037		Cgl2078
Q8NM46	Q8NM46_CORGL	Multisubunit Na+/H+ antiporter	Cgl2734	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		13,771		Cgl2734
Q8NN79	Q8NN79_CORGL	Predicted Na+-dependent transporter	Cgl2327	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		34,264		Cgl2327
Q8NTQ5	Q8NTQ5_CORGL	DNA polymerase III epsilon subunit and related 3'-5' exonucleases	Cgl0247	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		39,384		Cgl0247
Q8NR97	Q8NR97_CORGL	Gamma-aminobutyrate permease and related permeases	Cgl1155	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		50,187		Cgl1155
Q8NR16	Q8NR16_CORGL	Siderophore-interacting protein	Cgl1248	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		31,230		Cgl1248
Q8NP53	FTSK_CORGL	DNA translocase FtsK	ftsK Cgl1968 cg2158	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		99,370		Cgl1968
Q8NPA8	Q8NPA8_CORGL	Hypothetical membrane protein	Cgl1906	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		20,234		Cgl1906
Q8NLA9	Q8NLA9_CORGL	ABC-type transporter, permease components	Cgl3039	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		57,168		Cgl3039
Q8NPU1	Q8NPU1_CORGL	Uncharacterized protein	Cgl1720	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		17,282		Cgl1720
Q8NR34	Q8NR34_CORGL	Electron transfer flavoprotein beta-subunit	Cgl1230	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		27,221		Cgl1230
Q8NRW9	Q8NRW9_CORGL	Uncharacterized protein	Cgl0922	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		49,365		Cgl0922
Q8NQS0	Q8NQS0_CORGL	Permeases of the major facilitator superfamily	Cgl1354	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		49,716		Cgl1354
Q8NMM2	Q8NMM2_CORGL	Na+/H+-dicarboxylate symporters	Cgl2551	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		45,957		Cgl2551
Q8NRU6	Q8NRU6_CORGL	Putative multicopper oxidases	Cgl0945	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		55,815		Cgl0945
Q8NSZ5	Q8NSZ5_CORGL	Uncharacterized protein	Cgl0520	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		24,692		Cgl0520
Q8NT32	Q8NT32_CORGL	Cation transport ATPases (EC 3.6.1.-)	Cgl0482	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	3.6.1.-	69,082		Cgl0482
Q8NN78	Q8NN78_CORGL	Putative glucose-6-phosphate 1-epimerase (EC 5.1.3.15)	Cgl2328	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	5.1.3.15	30,460		Cgl2328
Q8NPS0	Q8NPS0_CORGL	VRR-NUC domain-containing protein	Cgl1741	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		16,654		Cgl1741
Q8NQG0	Q8NQG0_CORGL	Hypothetical membrane protein	Cgl1475	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		7,448		Cgl1475
Q8NTR5	Q8NTR5_CORGL	INTRADIOL_DIOXYGENAS domain-containing protein	Cgl0237	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		34,599		Cgl0237
Q8NTJ0	Q8NTJ0_CORGL	Beta-glucosidase-related glycosidases (EC 3.2.1.21) (EC 3.2.1.37)	Cgl0317	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	3.2.1.21; 3.2.1.37	60,614		Cgl0317
Q8NQ15	Q8NQ15_CORGL	Uncharacterized protein	Cgl1639	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		23,386		Cgl1639
Q8NNH7	Q8NNH7_CORGL	Hypothetical membrane protein	Cgl2225	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		14,945		Cgl2225
Q8NMN5	Q8NMN5_CORGL	Uncharacterized protein	Cgl2536	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		11,077		Cgl2536
Q8NM18	Q8NM18_CORGL	Two-component system, response regulators consisting of a CheY-like receiver domain and a HTH DNA-binding domain	Cgl2764	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		22,564		Cgl2764
Q8NS69	Q8NS69_CORGL	ABC-type transporter, periplasmic component	Cgl0810	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		35,689		Cgl0810
Q8NNS0	Q8NNS0_CORGL	Uncharacterized protein	Cgl2117	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		22,152		Cgl2117
Q8NMG7	Q8NMG7_CORGL	Predicted transcriptional regulators	Cgl2608	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		28,826		Cgl2608
Q8NNA7	Q8NNA7_CORGL	4-alpha-glucanotransferase (EC 2.4.1.25) (Amylomaltase) (Disproportionating enzyme)	Cgl2297	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.4.1.25	78,524	5B68;5JJH;	Cgl2297
Q8NTU7	Q8NTU7_CORGL	2Fe-2S ferredoxin-type domain-containing protein	Cgl0205	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		10,917		Cgl0205
Q8NLC5	Q8NLC5_CORGL	Uncharacterized protein	Cgl3017	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		35,994		Cgl3017
Q8NLD3	Q8NLD3_CORGL	Hypothetical membrane protein	Cgl3009	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		21,695		Cgl3009
Q79VG7	ATPA_CORGL	ATP synthase subunit alpha (EC 7.1.2.2) (ATP synthase F1 sector subunit alpha) (F-ATPase subunit alpha)	atpA Cgl1210 cg1366	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	7.1.2.2	58,751		Cgl1210
Q8NMQ0	Q8NMQ0_CORGL	SCP domain-containing protein	Cgl2516	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		22,795		Cgl2516
Q8NRC2	Q8NRC2_CORGL	ABC-type transporter, duplicated ATPase component and permease component	Cgl1130	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		135,599		Cgl1130
Q8NM16	PURA_CORGL	Adenylosuccinate synthetase (AMPSase) (AdSS) (EC 6.3.4.4) (IMP--aspartate ligase)	purA Cgl2766 cg3063	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	6.3.4.4	46,769		Cgl2766
Q8NMH3	PUR2_CORGL	Phosphoribosylamine--glycine ligase (EC 6.3.4.13) (GARS) (Glycinamide ribonucleotide synthetase) (Phosphoribosylglycinamide synthetase)	purD Cgl2600 cg2878	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	6.3.4.13	43,545		Cgl2600
Q8NP80	Q8NP80_CORGL	Phosphotransferase system, fructose-specific IIC component (EC 2.7.1.191)	Cgl1936	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.7.1.191	62,721		Cgl1936
Q8NNU3	Q8NNU3_CORGL	Predicted ring-cleavage extradiol dioxygenase	Cgl2088	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		32,910		Cgl2088
Q8NQE9	Q8NQE9_CORGL	Dehydrogenases with different specificities (Related to short-chain alcohol dehydrogenases) (EC 1.-.-.-)	Cgl1486	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	1.-.-.-	26,581		Cgl1486
Q8NRG2	Q8NRG2_CORGL	Hypothetical membrane protein	Cgl1087	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		63,751		Cgl1087
Q8NS68	Q8NS68_CORGL	ABC-type transporter, permease components	Cgl0811	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		36,009		Cgl0811
Q8NT97	Q8NT97_CORGL	HTH_17 domain-containing protein	Cgl0411	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		7,529		Cgl0411
Q8NQ81	Q8NQ81_CORGL	Uncharacterized protein	Cgl1558	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		21,532		Cgl1558
Q8NLH4	Q8NLH4_CORGL	Thiol-disulfide isomerase and thioredoxins	Cgl2968	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		13,146		Cgl2968
Q8NN53	Q8NN53_CORGL	Uncharacterized protein	Cgl2360	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		22,963		Cgl2360
Q8NR51	Q8NR51_CORGL	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	atpB Cgl1206	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		30,381		Cgl1206
Q8NPB9	Q8NPB9_CORGL	Uncharacterized protein	Cgl1895	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		11,857		Cgl1895
Q8NP40	IF2_CORGL	Translation initiation factor IF-2	infB Cgl1985 cg2176	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		103,413		Cgl1985
Q8NQK4	Q8NQK4_CORGL	AraC_E_bind domain-containing protein	Cgl1430	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		17,774		Cgl1430
Q8NM01	Q8NM01_CORGL	Coenzyme F420-dependent N5,N10-methylene tetrahydromethanopterin reductase and related flavin-dependent oxidoreductases (EC 1.14.14.3)	Cgl2785	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	1.14.14.3	37,883		Cgl2785
Q8NRV2	RL25_CORGL	50S ribosomal protein L25 (General stress protein CTC)	rplY ctc Cgl0939 cg1072	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		21,762		Cgl0939
Q8NM14	Q8NM14_CORGL	Hypothetical membrane protein	Cgl2768	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		9,637		Cgl2768
Q8NTH7	Q8NTH7_CORGL	Hypothetical membrane protein	Cgl0330	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		13,192		Cgl0330
Q8NP39	Q8NP39_CORGL	Predicted nucleic-acid-binding protein implicated in transcription termination	Cgl1986	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		12,528		Cgl1986
Q8NP37	RIMP_CORGL	Ribosome maturation factor RimP	rimP Cgl1989 cg2179	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		19,456		Cgl1989
Q8NNV8	Q8NNV8_CORGL	Co/Zn/Cd efflux system component	Cgl2072	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		21,867		Cgl2072
Q8NMY8	Q8NMY8_CORGL	DSBA domain-containing protein	Cgl2425	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		22,747		Cgl2425
Q9ETA7	ATPE_CORGL	ATP synthase epsilon chain (ATP synthase F1 sector epsilon subunit) (F-ATPase epsilon subunit)	atpC Cgl1213 cg1369	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		13,084		Cgl1213
Q8NSP8	CRTEB_CORGL	Lycopene elongase/hydratase (EC 2.5.1.149)	crtEb Cgl0620	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.5.1.149	31,705		Cgl0620
Q8NU17	Q8NU17_CORGL	Predicted membrane protein	Cgl0133	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		25,114		Cgl0133
Q8NU30	Q8NU30_CORGL	Predicted hydrolases of the HAD superfamily	Cgl0119	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		23,613		Cgl0119
Q8NS41	Q8NS41_CORGL	Uncharacterized protein	Cgl0841	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		10,091		Cgl0841
Q8NU32	Q8NU32_CORGL	DUF1801 domain-containing protein	Cgl0117	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		23,814		Cgl0117
Q8NPH8	Q8NPH8_CORGL	Hypothetical membrane protein	Cgl1834	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		12,102		Cgl1834
Q79VG4	Q79VG4_CORGL	Acetolactate synthase small subunit (AHAS) (ALS) (EC 2.2.1.6) (Acetohydroxy-acid synthase small subunit)	Cgl1272	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.2.1.6	18,749		Cgl1272
O87331	RELA_CORGL	GTP pyrophosphokinase (EC 2.7.6.5) ((p)ppGpp synthase) (ATP:GTP 3'-pyrophosphotransferase) (ppGpp synthase I)	relA rel Cgl1653 cg1861	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.7.6.5	84,447		Cgl1653
P19583	TPIS_CORGL	Triosephosphate isomerase (TIM) (TPI) (EC 5.3.1.1) (Triose-phosphate isomerase)	tpiA tpi Cgl1586 cg1789	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	5.3.1.1	27,203		Cgl1586
P35170	AROG_CORGL	Phospho-2-dehydro-3-deoxyheptonate aldolase (EC 2.5.1.54) (3-deoxy-D-arabino-heptulosonate 7-phosphate synthase) (DAHP synthase) (Phospho-2-keto-3-deoxyheptonate aldolase)	aroG aroF Cgl0990 cg1129	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.5.1.54	39,131		Cgl0990
Q8NPS7	Q8NPS7_CORGL	Transposase	Cgl1734	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		11,235		Cgl1734
Q8NQI4	Q8NQI4_CORGL	Superfamily II DNA and RNA helicases	Cgl1450	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		48,321		Cgl1450
Q8NTM5	Q8NTM5_CORGL	Uncharacterized protein	Cgl0281	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		5,852		Cgl0281
Q8NMK8	Q8NMK8_CORGL	Succinate--CoA ligase [ADP-forming] subunit alpha (EC 6.2.1.5) (Succinyl-CoA synthetase subunit alpha) (SCS-alpha)	sucD Cgl2565	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	6.2.1.5	30,260		Cgl2565
Q8NQY6	Q8NQY6_CORGL	Uncharacterized protein	Cgl1285	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		31,085		Cgl1285
Q8NN54	Q8NN54_CORGL	Aldo/keto reductases, related to diketogulonate reductase (EC 1.1.1.-)	Cgl2359	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	1.1.1.-	30,999		Cgl2359
